Course,Faculty,Section,Day,Start Time,End Time,Room
MGT213,NAR,4,WEDNESDAY,08:00:00,09:20:00,07A-03C
MGT213,NAR,5,MONDAY,09:30:00,10:50:00,07A-04C
MGT213,NAR,5,WEDNESDAY,09:30:00,10:50:00,07A-04C
MGT213,RBB,6,SUNDAY,15:30:00,16:50:00,07A-06C
MGT213,RBB,6,TUESDAY,15:30:00,16:50:00,07A-06C
MGT213,SDFZ,7,SATURDAY,09:30:00,10:50:00,07A-04C
MGT213,SDFZ,7,THURSDAY,09:30:00,10:50:00,07A-04C
MGT213,SDFZ,8,SATURDAY,11:00:00,12:20:00,07A-05C
MGT213,SDFZ,8,THURSDAY,11:00:00,12:20:00,07A-05C
MGT213,RBL,9,MONDAY,12:30:00,13:50:00,07A-05C
MGT213,RBL,9,WEDNESDAY,12:30:00,13:50:00,07A-05C
MGT213,AAC,10,SUNDAY,09:30:00,10:50:00,07A-05C
MGT213,AAC,10,TUESDAY,09:30:00,10:50:00,07A-05C
MGT301,ZHM,1,SATURDAY,12:30:00,13:50:00,07A-07C
MGT301,ZHM,1,THURSDAY,12:30:00,13:50:00,07A-07C
MGT301,ZHM,2,SUNDAY,15:30:00,16:50:00,07A-07C
MGT301,ZHM,2,TUESDAY,15:30:00,16:50:00,07A-07C
MGT301,MZN,3,SATURDAY,15:30:00,16:50:00,07A-02C
MGT301,MZN,3,THURSDAY,15:30:00,16:50:00,07A-02C
MGT301,TWA,4,MONDAY,15:30:00,16:50:00,07A-06C
MGT301,TWA,4,WEDNESDAY,15:30:00,16:50:00,07A-06C
MGT301,NBNF,5,MONDAY,08:00:00,09:20:00,07A-05C
MGT301,NBNF,5,WEDNESDAY,08:00:00,09:20:00,07A-05C
MGT301,NBNF,6,MONDAY,09:30:00,10:50:00,07A-06C
MGT301,NBNF,6,WEDNESDAY,09:30:00,10:50:00,07A-06C
MGT301,ZHM,7,SUNDAY,12:30:00,13:50:00,07A-07C
MGT301,ZHM,7,TUESDAY,12:30:00,13:50:00,07A-07C
MGT421,ABD,1,SATURDAY,11:00:00,12:20:00,08H-22C
MGT421,ABD,1,THURSDAY,11:00:00,12:20:00,08H-22C
MGT422,RBB,1,SUNDAY,14:00:00,15:20:00,07A-06C
MGT422,RBB,1,TUESDAY,14:00:00,15:20:00,07A-06C
MGT423,IFK,1,SUNDAY,09:30:00,10:50:00,07A-06C
MGT423,IFK,1,TUESDAY,09:30:00,10:50:00,07A-06C
MGT423,IFK,2,SUNDAY,08:00:00,09:20:00,07A-06C
MGT423,IFK,2,TUESDAY,08:00:00,09:20:00,07A-06C
MGT424,TWA,1,MONDAY,17:00:00,18:20:00,07A-07C
MGT424,TWA,1,WEDNESDAY,17:00:00,18:20:00,07A-07C
MGT425,NZM,1,MONDAY,11:00:00,12:20:00,07A-07C
MGT425,NZM,1,WEDNESDAY,11:00:00,12:20:00,07A-07C
MGT425,NZM,2,MONDAY,08:00:00,09:20:00,07A-06C
MGT425,NZM,2,WEDNESDAY,08:00:00,09:20:00,07A-06C
MGT427,NZM,1,MONDAY,12:30:00,13:50:00,07A-06C
MGT427,NZM,1,WEDNESDAY,12:30:00,13:50:00,07A-06C
MGT431,FEA,1,SUNDAY,15:30:00,16:50:00,12H-36C
MGT431,FEA,1,TUESDAY,15:30:00,16:50:00,12H-36C
MGT480,,1,SATURDAY,12:30:00,13:50:00,07B-14C
MGT480,,1,SATURDAY,15:30:00,16:50:00,07B-14C
MGT480,ABD,2,SATURDAY,12:30:00,13:50:00,07A-08C
MGT480,ABD,2,THURSDAY,12:30:00,13:50:00,07A-08C
MGT480,SFHC,3,MONDAY,11:00:00,12:20:00,07A-01C
MGT480,SFHC,3,MONDAY,14:00:00,15:20:00,07A-01C
MGT480,SFHC,4,THURSDAY,12:30:00,13:50:00,07A-01C
MGT480,SFHC,4,THURSDAY,15:30:00,16:50:00,07A-01C
MGT511,,1,MONDAY,12:15:00,13:10:00,10A-07L
MGT511,,1,WEDNESDAY,12:15:00,13:10:00,10A-07L
MGT701,,1,THURSDAY,18:30:00,21:30:00,07H-27C
MGT702,PRV,1,FRIDAY,15:00:00,18:00:00,07H-29C
MGT775,MAD,1,THURSDAY,18:30:00,21:30:00,07F-22C
MIC101,,1,MONDAY,15:30:00,16:50:00,10B-16C
MIC101,,1,WEDNESDAY,15:30:00,16:50:00,10B-16C
MIC101,,2,SATURDAY,09:30:00,10:50:00,10B-16C
MIC101,,2,THURSDAY,09:30:00,10:50:00,10B-16C
MIC101,,3,SUNDAY,12:30:00,13:50:00,10B-17C
MIC101,,3,TUESDAY,12:30:00,13:50:00,10B-17C
MIC102,,1,SUNDAY,11:00:00,12:20:00,10D-23C
MIC102,,1,TUESDAY,11:00:00,12:20:00,10D-23C
MIC102,,2,SUNDAY,11:00:00,12:20:00,10B-16C
MIC102,,2,TUESDAY,11:00:00,12:20:00,10B-16C
MIC102,,3,SATURDAY,11:00:00,12:20:00,10B-16C
MIC102,,3,THURSDAY,11:00:00,12:20:00,10B-16C
MIC102,,4,MONDAY,11:00:00,12:20:00,10B-17C
MIC102,,4,WEDNESDAY,11:00:00,12:20:00,10B-17C
MIC102,,5,MONDAY,11:00:00,12:20:00,07H-28C
MIC102,,5,WEDNESDAY,11:00:00,12:20:00,07H-28C
MIC102,,6,SUNDAY,15:30:00,16:50:00,10D-23C
MIC102,,6,TUESDAY,15:30:00,16:50:00,10D-23C
MIC155,,1,WEDNESDAY,12:30:00,15:20:00,10F-28L
MIC155,,2,MONDAY,11:00:00,13:50:00,10F-28L
MIC155,,3,SUNDAY,11:00:00,13:50:00,10F-28L
MIC155,,4,MONDAY,14:00:00,16:50:00,10F-28L
MIC155,,5,THURSDAY,14:00:00,16:50:00,10F-28L
MIC155,,6,THURSDAY,11:00:00,13:50:00,10F-28L
MIC201,,1,MONDAY,08:00:00,09:20:00,10B-17C
MIC201,,1,WEDNESDAY,08:00:00,09:20:00,10B-17C
MIC201,,2,SATURDAY,12:30:00,13:50:00,10B-16C
MIC201,,2,THURSDAY,12:30:00,13:50:00,10B-16C
MIC201,,3,SUNDAY,09:30:00,10:50:00,10B-18C
MIC201,,3,TUESDAY,09:30:00,10:50:00,10B-18C
MIC201,,4,MONDAY,08:00:00,09:20:00,09G-30C
MIC201,,4,WEDNESDAY,08:00:00,09:20:00,09G-30C
MIC202,,1,MONDAY,14:00:00,15:20:00,09G-30C
MIC202,,1,WEDNESDAY,14:00:00,15:20:00,09G-30C
MIC202,,2,SUNDAY,08:00:00,09:20:00,10B-17C
MIC202,,2,TUESDAY,08:00:00,09:20:00,10B-17C
MIC202,,3,SUNDAY,12:30:00,13:50:00,10B-18C
MIC202,,3,TUESDAY,12:30:00,13:50:00,10B-18C
MIC203,,1,SATURDAY,17:00:00,18:20:00,10B-18C
MIC203,,1,THURSDAY,17:00:00,18:20:00,10B-18C
MIC203,,2,MONDAY,14:00:00,15:20:00,10D-23C
MIC203,,2,WEDNESDAY,14:00:00,15:20:00,10D-23C
MIC203,,3,MONDAY,09:30:00,10:50:00,10B-18C
MIC203,,3,WEDNESDAY,09:30:00,10:50:00,10B-18C
MIC203,,4,SUNDAY,11:00:00,12:20:00,09G-30C
MIC203,,4,TUESDAY,11:00:00,12:20:00,09G-30C
MIC204,,1,SUNDAY,09:30:00,10:50:00,10B-16C
MIC204,,1,TUESDAY,09:30:00,10:50:00,10B-16C
MIC204,,2,MONDAY,11:00:00,12:20:00,10B-16C
MIC204,,2,WEDNESDAY,11:00:00,12:20:00,10B-16C
MIC204,,3,SUNDAY,12:30:00,13:50:00,10B-16C
MIC204,,3,TUESDAY,12:30:00,13:50:00,10B-16C
MIC204,,4,MONDAY,09:30:00,10:50:00,10B-16C
MIC204,,4,WEDNESDAY,09:30:00,10:50:00,10B-16C
MIC206,,1,MONDAY,09:30:00,10:50:00,10B-17C
MIC206,,1,WEDNESDAY,09:30:00,10:50:00,10B-17C
MIC206,,2,SUNDAY,12:30:00,13:50:00,10D-23C
MIC206,,2,TUESDAY,12:30:00,13:50:00,10D-23C
MIC206,,3,MONDAY,12:30:00,13:50:00,07H-28C
MIC206,,3,WEDNESDAY,12:30:00,13:50:00,07H-28C
MIC255,,1,SUNDAY,14:00:00,15:20:00,11A-02L
MIC255,,1,TUESDAY,14:00:00,15:20:00,11A-02L
MIC255,,2,MONDAY,14:00:00,15:20:00,11A-02L
MIC255,,2,WEDNESDAY,14:00:00,15:20:00,11A-02L
MIC255,,3,MONDAY,11:00:00,12:20:00,11A-01L
MIC255,,3,WEDNESDAY,11:00:00,12:20:00,11A-01L
MIC255,,4,SUNDAY,09:30:00,10:50:00,11A-01L
MIC255,,4,TUESDAY,09:30:00,10:50:00,11A-01L
MIC255,,5,SUNDAY,15:30:00,16:50:00,11A-02L
MIC255,,5,TUESDAY,15:30:00,16:50:00,11A-02L
MIC255,,6,MONDAY,15:30:00,16:50:00,11A-02L
MIC255,,6,WEDNESDAY,15:30:00,16:50:00,11A-02L
MIC255,,7,SUNDAY,14:00:00,15:20:00,11A-01L
MIC255,,7,TUESDAY,14:00:00,15:20:00,11A-01L
MIC255,,8,MONDAY,09:30:00,10:50:00,11A-01L
MIC255,,8,WEDNESDAY,09:30:00,10:50:00,11A-01L
MIC300,,1,SUNDAY,14:00:00,15:20:00,10D-23C
MIC300,,1,TUESDAY,14:00:00,15:20:00,10D-23C
MIC300,,2,MONDAY,09:30:00,10:50:00,10D-23C
MIC300,,2,WEDNESDAY,09:30:00,10:50:00,10D-23C
MIC300,,3,MONDAY,11:00:00,12:20:00,10D-23C
MIC300,,3,WEDNESDAY,11:00:00,12:20:00,10D-23C
MIC301,,1,MONDAY,09:30:00,10:50:00,09G-30C
MIC301,,1,WEDNESDAY,09:30:00,10:50:00,09G-30C
MIC301,,2,SATURDAY,17:00:00,18:20:00,10B-16C
MIC301,,2,THURSDAY,17:00:00,18:20:00,10B-16C
MIC302,,1,SATURDAY,14:00:00,15:20:00,07H-28C
MIC302,,1,THURSDAY,14:00:00,15:20:00,07H-28C
MIC302,,2,SATURDAY,08:00:00,09:20:00,10B-16C
MIC302,,2,THURSDAY,08:00:00,09:20:00,10B-16C
MIC302,,3,SUNDAY,12:30:00,13:50:00,09G-30C
MIC302,,3,TUESDAY,12:30:00,13:50:00,09G-30C
MIC303,,1,SUNDAY,15:30:00,16:50:00,10B-18C
MIC303,,1,TUESDAY,15:30:00,16:50:00,10B-18C
MIC303,,2,SATURDAY,14:00:00,15:20:00,09G-30C
MIC303,,2,THURSDAY,14:00:00,15:20:00,09G-30C
MIC303,,3,SUNDAY,09:30:00,10:50:00,07H-28C
MIC303,,3,TUESDAY,09:30:00,10:50:00,07H-28C
MIC306,,1,SUNDAY,09:30:00,10:50:00,10B-17C
MIC306,,1,TUESDAY,09:30:00,10:50:00,10B-17C
MIC306,,2,SATURDAY,09:30:00,10:50:00,07H-28C
MIC306,,2,THURSDAY,09:30:00,10:50:00,07H-28C
MIC306,,3,SUNDAY,14:00:00,15:20:00,10B-16C
MIC306,,3,TUESDAY,14:00:00,15:20:00,10B-16C
MIC308,,1,SUNDAY,09:30:00,10:50:00,10D-23C
MIC308,,1,TUESDAY,09:30:00,10:50:00,10D-23C
MIC308,,2,SATURDAY,12:30:00,13:50:00,07H-28C
MIC308,,2,THURSDAY,12:30:00,13:50:00,07H-28C
MIC308,,3,SUNDAY,14:00:00,15:20:00,10B-18C
MIC308,,3,TUESDAY,14:00:00,15:20:00,10B-18C
MIC309,,1,MONDAY,12:30:00,13:50:00,10D-23C
MIC309,,1,WEDNESDAY,12:30:00,13:50:00,10D-23C
MIC310,,1,MONDAY,08:00:00,09:20:00,10D-23C
MIC310,,1,WEDNESDAY,08:00:00,09:20:00,10D-23C
MIC310,,2,SUNDAY,15:30:00,16:50:00,10B-16C
MIC310,,2,TUESDAY,15:30:00,16:50:00,10B-16C
MIC355,,1,MONDAY,12:30:00,15:20:00,11A-01L
MIC355,,2,WEDNESDAY,14:00:00,16:50:00,11A-01L
MIC355,,3,WEDNESDAY,11:00:00,13:50:00,11A-02L
MIC355,,4,SATURDAY,09:30:00,12:20:00,11A-01L
MIC355,,5,THURSDAY,11:00:00,13:50:00,11A-02L
MIC400,,1,FRIDAY,18:00:00,21:00:00,11A-03L
MIC401,,1,MONDAY,12:30:00,13:50:00,10B-16C
MIC401,,1,WEDNESDAY,12:30:00,13:50:00,10B-16C
MIC401,,2,SUNDAY,11:00:00,12:20:00,10B-17C
MIC401,,2,TUESDAY,11:00:00,12:20:00,10B-17C
MIC402,,1,SATURDAY,14:00:00,15:20:00,10B-17C
MIC402,,1,THURSDAY,14:00:00,15:20:00,10B-17C
MIC403,,1,SATURDAY,14:00:00,15:20:00,10B-16C
MIC403,,1,THURSDAY,14:00:00,15:20:00,10B-16C
MIC404,,1,MONDAY,14:00:00,15:20:00,10B-16C
MIC404,,1,WEDNESDAY,14:00:00,15:20:00,10B-16C
MIC406,,1,SATURDAY,09:30:00,10:50:00,10B-17C
MIC406,,1,THURSDAY,09:30:00,10:50:00,10B-17C
MIC407,,1,MONDAY,15:30:00,16:50:00,10D-23C
MIC407,,1,WEDNESDAY,15:30:00,16:50:00,10D-23C
MIC450,,1,FRIDAY,18:00:00,21:00:00,11A-03L
MIC455,,1,TUESDAY,11:00:00,13:50:00,11A-01L
MIC455,,2,THURSDAY,14:00:00,16:50:00,11A-02L
MIC455,,3,SATURDAY,14:00:00,16:50:00,11A-01L
MIC455,,4,SATURDAY,11:00:00,13:50:00,11A-02L
MKT201,AAK,1,MONDAY,12:30:00,13:50:00,09G-31T
MKT201,AAK,1,WEDNESDAY,11:00:00,12:20:00,07D-21C
MKT201,AAK,2,MONDAY,12:30:00,13:50:00,09G-31T
MKT201,AAK,2,WEDNESDAY,12:30:00,13:50:00,07D-21C
MKT201,AAK,3,MONDAY,09:30:00,10:50:00,30AM
MKT201,AAK,3,MONDAY,12:30:00,13:50:00,30AM
MKT201,SDI,4,MONDAY,12:30:00,13:50:00,07A-07C
MKT201,SDI,4,WEDNESDAY,12:30:00,13:50:00,07A-07C
MKT201,SDI,5,MONDAY,15:30:00,16:50:00,07A-07C
MKT201,SDI,5,WEDNESDAY,15:30:00,16:50:00,07A-07C
MKT201,MKT,6,MONDAY,14:00:00,15:20:00,07A-07C
MKT201,MKT,6,WEDNESDAY,14:00:00,15:20:00,07A-07C
MKT201,MKT,7,MONDAY,15:30:00,16:50:00,07A-08C
MKT201,MKT,7,WEDNESDAY,15:30:00,16:50:00,07A-08C
MKT201,TNV,8,MONDAY,08:00:00,09:20:00,07A-07C
MKT201,TNV,8,WEDNESDAY,08:00:00,09:20:00,07A-07C
MKT201,SFHC,9,SUNDAY,08:00:00,09:20:00,07A-07C
MKT201,SFHC,9,TUESDAY,08:00:00,09:20:00,07A-07C
MKT201,,10,SUNDAY,08:00:00,09:20:00,07A-08C
MKT201,,10,TUESDAY,08:00:00,09:20:00,07A-08C
MKT201,,11,SUNDAY,09:30:00,10:50:00,07A-07C
MKT201,,11,TUESDAY,09:30:00,10:50:00,07A-07C
MKT201,,12,MONDAY,14:00:00,15:20:00,12H-36C
MKT201,,12,WEDNESDAY,14:00:00,15:20:00,12H-36C
MKT201,TTB,13,THURSDAY,09:30:00,10:50:00,07A-08C
MKT201,TTB,13,SATURDAY,09:30:00,10:50:00,07A-08C
MKT301,,1,THURSDAY,11:00:00,12:20:00,07A-01C
MKT301,,1,THURSDAY,14:00:00,15:20:00,07A-01C
MKT301,TTB,2,MONDAY,09:30:00,10:50:00,07A-07C
MKT301,TTB,2,WEDNESDAY,09:30:00,10:50:00,07A-07C
MKT301,TTB,3,MONDAY,08:00:00,09:20:00,07A-08C
MKT301,TTB,3,WEDNESDAY,08:00:00,09:20:00,07A-08C
MKT301,FHMD,4,SATURDAY,12:30:00,13:50:00,12B-23C
MKT301,FHMD,4,THURSDAY,12:30:00,13:50:00,12B-23C
MKT301,NAR,5,SUNDAY,09:30:00,10:50:00,07A-08C
MKT301,NAR,5,TUESDAY,09:30:00,10:50:00,07A-08C
MKT301,FHMD,6,SATURDAY,15:30:00,16:50:00,07A-07C
MKT301,FHMD,6,THURSDAY,15:30:00,16:50:00,07A-07C
MKT421,MKT,2,SUNDAY,14:00:00,15:20:00,07A-07C
MKT421,MKT,2,TUESDAY,14:00:00,15:20:00,07A-07C
MKT421,TNV,3,MONDAY,09:30:00,10:50:00,07A-08C
MKT421,TNV,3,WEDNESDAY,09:30:00,10:50:00,07A-08C
MKT422,,1,SUNDAY,09:30:00,10:50:00,07D-21C
MKT422,,1,TUESDAY,09:30:00,10:50:00,07D-21C
MKT423,MKT,1,SUNDAY,17:00:00,18:20:00,07A-08C
MKT423,MKT,1,TUESDAY,17:00:00,18:20:00,07A-08C
MKT425,,1,MONDAY,14:00:00,15:20:00,07A-08C
MKT425,,1,WEDNESDAY,14:00:00,15:20:00,07A-08C
MKT426,,1,SATURDAY,14:00:00,15:20:00,07B-16C
MKT426,,1,THURSDAY,14:00:00,15:20:00,07B-16C
MKT426,,2,SATURDAY,15:30:00,16:50:00,07A-08C
MKT426,,2,THURSDAY,15:30:00,16:50:00,07A-08C
MKT428,,1,SUNDAY,08:00:00,09:20:00,07D-21C
MKT428,,1,TUESDAY,08:00:00,09:20:00,07D-21C
MKT433,,1,MONDAY,17:00:00,18:20:00,07A-08C
MKT433,,1,WEDNESDAY,17:00:00,18:20:00,07A-08C
MKT620,MSIS,1,SUNDAY,18:30:00,21:30:00,07A-09C
MKT620,MNQ,2,MONDAY,18:30:00,21:30:00,07A-08C
MKT620,,3,WEDNESDAY,18:30:00,21:30:00,07A-09C
MKT653,,1,MONDAY,18:30:00,21:30:00,07A-09C
MKT657,,1,THURSDAY,18:30:00,21:30:00,07A-08C
MKT701,DFI,1,THURSDAY,18:30:00,21:30:00,07H-28C
MKT751,DFI,1,FRIDAY,09:30:00,12:30:00,07H-27C
MPH501,,1,FRIDAY,08:00:00,09:20:00,06C-01G
MPH512,,1,FRIDAY,09:30:00,10:50:00,06C-01G
MPH520,,1,FRIDAY,15:30:00,16:50:00,06C-01G
MPH521,,1,FRIDAY,14:00:00,15:20:00,06C-01G
MPH522,,1,FRIDAY,11:00:00,12:20:00,06C-01G
MSC221,NJL,1,MONDAY,11:00:00,13:50:00,10E-25L
MSC221,NJL,2,WEDNESDAY,11:00:00,13:50:00,10E-25L
MSC221,NLA,3,MONDAY,08:00:00,10:50:00,10E-25L
MSC221,RDRY,4,SUNDAY,11:00:00,13:50:00,10E-25L
MSC221,,5,SUNDAY,08:00:00,10:50:00,10E-25L
MSC221,RDRY,6,SATURDAY,14:00:00,16:50:00,10E-25L
MSC221,NLA,7,TUESDAY,11:00:00,13:50:00,10E-25L
MSC221,,8,THURSDAY,08:00:00,10:50:00,10E-25L
MSC221,,9,SATURDAY,09:30:00,12:20:00,10E-25L
MSC301,DMA,1,SUNDAY,12:30:00,13:50:00,07A-08C
MSC301,DMA,1,TUESDAY,12:30:00,13:50:00,07A-08C
MSC301,,2,SATURDAY,14:00:00,15:20:00,12H-36C
MSC301,,2,THURSDAY,14:00:00,15:20:00,12H-36C
MSC301,HMC,3,SUNDAY,15:30:00,16:50:00,07A-08C
MSC301,HMC,3,TUESDAY,15:30:00,16:50:00,07A-08C
MSC301,,4,THURSDAY,12:30:00,13:50:00,12H-36C
MSC301,,4,SATURDAY,12:30:00,13:50:00,12H-36C
MSC301,AZU,5,SUNDAY,11:00:00,12:20:00,07A-07C
MSC301,AZU,5,TUESDAY,11:00:00,12:20:00,07A-07C
MSC301,ZHL,6,MONDAY,08:00:00,09:20:00,12H-36C
MSC301,ZHL,6,WEDNESDAY,08:00:00,09:20:00,12H-36C
MSC321,SHV,1,SUNDAY,14:00:00,15:20:00,07A-08C
MSC321,SHV,1,TUESDAY,14:00:00,15:20:00,07A-08C
MSC321,,2,MONDAY,14:00:00,15:20:00,07A-02C
MSC321,,2,MONDAY,15:30:00,16:50:00,07A-02C
MSC321,SHV,3,MONDAY,11:00:00,12:20:00,07A-08C
MSC321,SHV,3,WEDNESDAY,11:00:00,12:20:00,07A-08C
MSC321,SHV,4,MONDAY,12:30:00,13:50:00,07A-08C
MSC321,SHV,4,WEDNESDAY,12:30:00,13:50:00,07A-08C
MSC321,,5,TUESDAY,12:30:00,13:50:00,07A-01C
MSC321,,5,WEDNESDAY,12:30:00,13:50:00,07A-01C
MSC321,,6,TUESDAY,17:00:00,18:20:00,07A-04C
MSC321,,6,WEDNESDAY,17:00:00,18:20:00,07A-04C
MSC422,SMB,1,MONDAY,11:00:00,12:20:00,12H-36C
MSC422,SMB,1,WEDNESDAY,11:00:00,12:20:00,12H-36C
MSC423,DMA,1,SUNDAY,09:30:00,10:50:00,12H-36C
MSC423,DMA,1,TUESDAY,09:30:00,10:50:00,12H-36C
MSC425,SDO,1,TUESDAY,14:00:00,15:20:00,07D-21C
MSC425,SDO,1,TUESDAY,17:00:00,18:20:00,07D-21C
MSC427,,1,WEDNESDAY,14:00:00,15:20:00,07A-01C
MSC427,,1,WEDNESDAY,17:00:00,18:20:00,07A-01C
MSC435,,1,THURSDAY,12:30:00,13:50:00,07B-17C
MSC435,,1,THURSDAY,15:30:00,16:50:00,07B-17C
MSC442,NJL,1,MONDAY,15:30:00,16:50:00,12B-23C
MSC442,NJL,1,WEDNESDAY,15:30:00,16:50:00,12B-23C
MSC443,,1,TUESDAY,08:00:00,10:50:00,10E-25L
MSC444,NLA,1,WEDNESDAY,08:00:00,10:50:00,FT11-02L
MSC445,,1,THURSDAY,14:00:00,16:50:00,FT11-02L
MSC445,NLA,2,SATURDAY,09:30:00,12:20:00,FT11-02L
MSC449,SHV,1,SUNDAY,11:00:00,12:20:00,07A-08C
MSC449,SHV,1,TUESDAY,11:00:00,12:20:00,07A-08C
MSC449,RDRY,2,THURSDAY,11:00:00,13:50:00,FT11-02L
MSC453,RDRY,1,SUNDAY,15:30:00,16:50:00,12B-23C
MSC453,RDRY,1,TUESDAY,15:30:00,16:50:00,12B-23C
MSC703,AAZ,1,FRIDAY,15:00:00,18:00:00,07H-27C
OPN620,HMC,1,MONDAY,18:30:00,21:30:00,07A-10C
OPN620,ZHL,2,TUESDAY,18:30:00,21:30:00,07B-11C
OPN620,DMA,3,WEDNESDAY,18:30:00,21:30:00,07A-10C
OPN625,RSD,1,THURSDAY,18:30:00,21:30:00,07A-09C
OPN705,KRM,1,FRIDAY,15:00:00,18:00:00,07H-28C
OPN726,HMC,1,FRIDAY,15:00:00,18:00:00,07H-26C
PHB101,MRO,1,SUNDAY,11:00:00,12:20:00,07F-24C
PHB101,MRO,1,TUESDAY,11:00:00,12:20:00,07F-24C
PHB101,MRO,2,SUNDAY,14:00:00,15:20:00,07F-24C
PHB101,MRO,2,TUESDAY,14:00:00,15:20:00,07F-24C
PHB101,MRO,3,MONDAY,11:00:00,12:20:00,07F-25C
PHB101,MRO,3,WEDNESDAY,11:00:00,12:20:00,07F-25C
PHB102,MEQ,1,MONDAY,15:30:00,16:50:00,07F-25C
PHB102,MEQ,1,WEDNESDAY,15:30:00,16:50:00,07F-25C
PHB102,DRJ,2,MONDAY,11:00:00,12:20:00,07F-24C
PHB102,DRJ,2,WEDNESDAY,11:00:00,12:20:00,07F-24C
PHB102,DRJ,3,MONDAY,09:30:00,10:50:00,07F-25C
PHB102,DRJ,3,WEDNESDAY,09:30:00,10:50:00,07F-25C
PHB102L,DRJ,1,SUNDAY,14:00:00,15:20:00,10D-22L
PHB102L,DRJ,2,THURSDAY,09:30:00,10:50:00,10D-22L
PHB102L,ASD,3,MONDAY,15:30:00,16:50:00,10D-22L
PHB102L,DRJ,4,TUESDAY,14:00:00,15:20:00,10D-22L
PHB103,SDZ,1,SUNDAY,09:30:00,10:50:00,07F-24C
PHB103,SDZ,1,TUESDAY,09:30:00,10:50:00,07F-24C
PHB103,SDZ,2,MONDAY,09:30:00,10:50:00,07F-24C
PHB103,SDZ,2,WEDNESDAY,09:30:00,10:50:00,07F-24C
PHB103,SDZ,3,SUNDAY,11:00:00,12:20:00,07F-25C
PHB103,SDZ,3,TUESDAY,11:00:00,12:20:00,07F-25C
PHB103L,SDZ,1,TUESDAY,14:00:00,15:20:00,11F-34L
PHB103L,SDZ,2,THURSDAY,10:30:00,11:50:00,11F-34L
PHB103L,NMY,3,MONDAY,14:00:00,15:20:00,11F-34L
PHB103L,SDZ,4,WEDNESDAY,14:00:00,15:20:00,11F-34L
PHB104,HMR,1,MONDAY,14:00:00,15:20:00,07F-25C
PHB104,HMR,1,WEDNESDAY,14:00:00,15:20:00,07F-25C
PHB104,HMR,2,SUNDAY,12:30:00,13:50:00,07F-24C
PHB104,HMR,2,TUESDAY,12:30:00,13:50:00,07F-24C
PHB104,HMR,3,MONDAY,12:30:00,13:50:00,07F-25C
PHB104,HMR,3,WEDNESDAY,12:30:00,13:50:00,07F-25C
PHB104L,HMR,1,TUESDAY,15:30:00,16:50:00,11H-47L
PHB104L,HMR,2,THURSDAY,09:30:00,10:50:00,11H-47L
PHB104L,ARJ,3,WEDNESDAY,14:00:00,15:20:00,11H-41L
PHB104L,ASD,4,WEDNESDAY,15:30:00,16:50:00,11H-47L
PHB105,MKS,1,MONDAY,11:00:00,12:20:00,08F-19C
PHB105,MKS,1,WEDNESDAY,11:00:00,12:20:00,08F-19C
PHB105,MKS,2,SUNDAY,15:30:00,16:50:00,07F-25C
PHB105,MKS,2,TUESDAY,15:30:00,16:50:00,07F-25C
PHB105,MKS,3,MONDAY,14:00:00,15:20:00,07F-24C
PHB105,MKS,3,WEDNESDAY,14:00:00,15:20:00,07F-24C
PHB105L,MKS,1,THURSDAY,09:30:00,10:50:00,11F-33L
PHB105L,MKS,2,MONDAY,09:30:00,10:50:00,11F-33L
PHB105L,FNA,3,MONDAY,09:30:00,10:50:00,11F-34L
PHB105L,MKS,4,SUNDAY,09:00:00,10:20:00,11F-33L
PHB106,DAA,1,SUNDAY,14:00:00,15:20:00,08H-27C
PHB106,DAA,1,TUESDAY,14:00:00,15:20:00,08H-27C
PHB106,FNA,2,MONDAY,11:00:00,12:20:00,08H-24C
PHB106,FNA,2,WEDNESDAY,11:00:00,12:20:00,08H-24C
PHB106,KMP,3,SUNDAY,15:30:00,16:50:00,08H-24C
PHB106,KMP,3,TUESDAY,15:30:00,16:50:00,08H-24C
PHB106L,MKS,1,THURSDAY,08:00:00,09:20:00,11F-33L
PHB106L,ESH,2,WEDNESDAY,09:30:00,10:50:00,11F-33L
PHB106L,MKS,3,WEDNESDAY,09:30:00,10:50:00,11F-33L
PHB106L,HMR,4,TUESDAY,09:00:00,10:20:00,11F-33L
PHB107,,S01,THURSDAY,09:30:00,10:50:00,08H-25C
PHB107,,S01,MONDAY,15:00:00,16:50:00,08H-25C
PHB107,,S01,WEDNESDAY,15:00:00,16:50:00,08H-25C
PHB107,MHI,S02,THURSDAY,12:30:00,01:50:00,08H-24C
PHB107,MHI,S02,TUESDAY,03:30:00,04:50:00,08H-24C
PHB107,MHI,S02,SUNDAY,03:30:00,04:50:00,08H-24C
PHB108,FNA,1,MONDAY,12:30:00,13:50:00,07F-24C
PHB108,FNA,1,WEDNESDAY,12:30:00,13:50:00,07F-24C
PHB108,FNA,2,SUNDAY,14:00:00,15:20:00,07F-25C
PHB108,FNA,2,TUESDAY,14:00:00,15:20:00,07F-25C
PHB108,FNA,3,MONDAY,15:30:00,16:50:00,07F-24C
PHB108,FNA,3,WEDNESDAY,15:30:00,16:50:00,07F-24C
PHB109,FRM,1,SUNDAY,15:30:00,16:50:00,08H-27C
PHB109,FRM,1,TUESDAY,15:30:00,16:50:00,08H-27C
PHB109,FRM,2,MONDAY,12:30:00,13:50:00,08F-19C
